"Data file recorded 2020/11/3  0:40:3"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
 26.000,  2.682,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -5.000, 92.000, 94.000, 10.000,  0.000, 16.000, 35.130,131.000,  7.000,-17.000,-1284.000
 27.000,  2.793,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -7.000, 91.000, 94.000, 14.000, 10.000, 16.000, 35.260,131.000,-11.000, 19.000,-1162.000
 28.000,  2.886,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -8.000, 91.000, 94.000, 23.000, 20.000, 16.000, 35.490,131.000,  5.000, 42.000,-1074.000
 29.000,  2.988,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -8.000, 91.000, 94.000, 28.000, 20.000, 16.000, 35.500,131.000, -8.000,  6.000,-997.000
 30.000,  3.090,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -8.000, 91.000, 94.000, 36.000, 30.000, 16.000, 35.500,131.000, -3.000,-40.000,-970.000
 31.000,  3.192,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -7.000, 91.000, 94.000, 44.000, 40.000, 16.000, 35.740,131.000,-32.000, 31.000,-948.000
 32.000,  3.295,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -6.000, 91.000, 94.000, 51.000, 50.000, 16.000, 35.850,132.000,-27.000, 36.000,-850.000
 33.000,  3.396,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -5.000, 91.000, 94.000, 57.000, 50.000, 16.000, 35.820,132.000,-18.000, 12.000,-891.000
 34.000,  3.498,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -4.000, 91.000, 94.000, 61.000, 60.000, 16.000, 35.900,132.000,  1.000,  2.000,-916.000
 35.000,  3.549,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -3.000, 91.000, 94.000, 66.000, 60.000, 16.000, 35.920,132.000, 11.000, -1.000,-870.000
 36.000,  3.651,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -2.000, 91.000, 94.000, 68.000, 60.000, 16.000, 35.970,132.000,-12.000, -4.000,-921.000
 37.000,  3.806,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -1.000, 91.000, 93.000, 69.000, 60.000, 16.000, 35.960,132.000,  2.000,-35.000,-961.000
 38.000,  3.906,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 69.000, 70.000, 16.000, 35.960,132.000,  2.000, -9.000,-955.000
 39.000,  4.010,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 70.000, 70.000, 16.000, 35.980,132.000, -8.000,-23.000,-994.000
 40.000,  4.115,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 70.000, 70.000, 16.000, 35.990,132.000,  4.000,  5.000,-976.000
 41.000,  4.166,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 71.000, 70.000, 16.000, 35.950,132.000,  1.000,-17.000,-999.000
 42.000,  4.265,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 71.000, 70.000, 16.000, 35.970,133.000,-14.000, -5.000,-997.000
 43.000,  4.365,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 72.000, 70.000, 16.000, 35.950,133.000, 11.000, -3.000,-1022.000
 44.000,  4.570,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 72.000, 70.000, 16.000, 35.980,133.000, -7.000,  3.000,-1065.000
 45.000,  4.621,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 74.000, 70.000, 16.000, 36.050,133.000,-11.000,  3.000,-1034.000
 46.000,  4.673,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -1.000, 91.000, 93.000, 75.000, 70.000, 16.000, 35.940,133.000, -1.000, 17.000,-1008.000
 47.000,  4.775,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -1.000, 91.000, 93.000, 76.000, 70.000, 16.000, 36.000,133.000, -7.000,  3.000,-950.000
 48.000,  4.877,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -1.000, 91.000, 93.000, 77.000, 70.000, 16.000, 36.070,133.000, 24.000,-56.000,-1040.000
 49.000,  4.981,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000, -1.000, 91.000, 93.000, 78.000, 70.000, 16.000, 36.040,133.000,  1.000, 30.000,-955.000
 50.000,  5.082,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 79.000, 70.000, 16.000, 36.070,133.000,-18.000,-22.000,-1002.000
 51.000,  5.184,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 80.000, 70.000, 16.000, 36.000,133.000,  2.000,-17.000,-926.000
 52.000,  5.287,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 80.000, 80.000, 16.000, 36.060,134.000,  4.000,  2.000,-1052.000
 53.000,  5.392,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 80.000, 80.000, 16.000, 36.080,134.000,  5.000,-44.000,-1031.000
 54.000,  5.493,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 80.000, 80.000, 16.000, 36.100,134.000, 11.000, -5.000,-977.000
 55.000,  5.589,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 80.000, 80.000, 16.000, 36.120,134.000,-12.000, 12.000,-981.000
 56.000,  5.691,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 80.000, 80.000, 16.000, 36.070,134.000,-30.000, 39.000,-973.000
 57.000,  5.793,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 80.000, 80.000, 16.000, 36.070,134.000,-20.000, 17.000,-993.000
 58.000,  5.896,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 79.000, 70.000, 16.000, 36.080,134.000, -2.000,  5.000,-978.000
 59.000,  5.997,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 81.000, 70.000, 16.000, 36.090,134.000,-16.000, 22.000,-1017.000
 60.000,  6.099,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 79.000, 70.000, 16.000, 36.030,134.000,  1.000,-49.000,-1032.000
 61.000,  6.201,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 80.000, 70.000, 16.000, 36.040,134.000, -9.000, -9.000,-1010.000
 62.000,  6.303,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 79.000, 70.000, 16.000, 36.000,135.000,  2.000,-31.000,-953.000
 63.000,  6.405,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 79.000, 70.000, 16.000, 36.020,135.000, -2.000, 23.000,-1018.000
 64.000,  6.507,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 78.000, 70.000, 16.000, 36.040,135.000, -5.000,-25.000,-1023.000
 65.000,  6.609,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 77.000, 70.000, 16.000, 35.980,135.000,-12.000, 21.000,-1028.000
