"Data file recorded 2020/11/2  18:47:24"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
 26.000,  2.744,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 10.000,  0.000,100.000, 39.440,  0.000,  0.000,  2.000,-1001.000
 27.000,  2.846,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 10.000,  0.000,100.000, 39.520,  0.000,  0.000,  2.000,-1001.000
 28.000,  2.948,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 10.000,  0.000,100.000, 39.540,  0.000,  0.000,  2.000,-1001.000
 29.000,  3.051,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 10.000,  0.000,100.000, 39.460,  0.000,  0.000,  2.000,-999.000
 30.000,  3.152,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 10.000,  0.000,100.000, 39.460,  0.000,  1.000,  3.000,-998.000
 31.000,  3.254,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 10.000,  0.000,100.000, 39.480,  0.000,  0.000,  1.000,-1001.000
 32.000,  3.356,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 68.000, 71.000, 10.000,  0.000,100.000, 39.480,  0.000,  0.000,  1.000,-1002.000
 33.000,  3.458,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 68.000, 71.000, 10.000,  0.000,100.000, 39.480,  0.000,  1.000,  1.000,-997.000
 34.000,  3.560,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 68.000, 71.000, 10.000,  0.000,100.000, 39.480,  0.000,  9.000,  4.000,-1000.000
 35.000,  3.662,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 68.000, 71.000, 10.000,  0.000,100.000, 39.480,  0.000,  0.000,  1.000,-998.000
 36.000,  3.764,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 68.000, 71.000, 10.000,  0.000,100.000, 39.480,  0.000,  4.000,-19.000,-997.000
 37.000,  3.866,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000,  0.000,  0.000,  0.000, -1.000, 68.000, 71.000, 10.000,  0.000,100.000, 39.480,  0.000, -5.000, 13.000,-997.000
 38.000,  3.968,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000,  0.000, -5.000, 68.000, 71.000, 10.000,  0.000,100.000, 39.480,  0.000, -5.000,-48.000,-1072.000
 39.000,  4.070,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -7.000, 68.000, 71.000, 10.000, 10.000,100.000, 39.480,  0.000,-22.000, 11.000,-1204.000
 40.000,  4.172,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -8.000, 68.000, 71.000, 16.000, 20.000,100.000, 39.800,  0.000,  6.000, -6.000,-1340.000
 41.000,  4.274,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -8.000, 68.000, 71.000, 25.000, 20.000,100.000, 39.860,  0.000, 23.000,-21.000,-1118.000
 42.000,  4.376,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -8.000, 68.000, 71.000, 33.000, 30.000,100.000, 39.890,  1.000,  8.000,-33.000,-907.000
 43.000,  4.478,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -7.000, 68.000, 71.000, 40.000, 40.000,100.000, 40.070,  1.000, 50.000,-27.000,-869.000
 44.000,  4.580,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -5.000, 68.000, 71.000, 48.000, 50.000,100.000, 40.100,  1.000,-28.000,-21.000,-911.000
 45.000,  4.682,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -4.000, 68.000, 71.000, 54.000, 50.000,100.000, 40.140,  1.000, -4.000,  4.000,-906.000
 46.000,  4.784,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -3.000, 68.000, 71.000, 58.000, 60.000,100.000, 40.190,  1.000,-16.000,-12.000,-906.000
 47.000,  4.886,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -2.000, 68.000, 71.000, 63.000, 60.000,100.000, 40.290,  1.000,-41.000, 44.000,-909.000
 48.000,  4.988,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -2.000, 68.000, 71.000, 66.000, 60.000,100.000, 40.330,  1.000,  4.000,-27.000,-973.000
 49.000,  5.090,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000, 68.000, 71.000, 68.000, 60.000,100.000, 40.350,  1.000,-32.000,  0.000,-1018.000
 50.000,  5.144,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000, 68.000, 71.000, 70.000, 70.000,100.000, 40.380,  1.000,-19.000, 41.000,-1002.000
 51.000,  5.244,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000, 68.000, 71.000, 72.000, 70.000,100.000, 40.300,  1.000, 23.000,-19.000,-946.000
 52.000,  5.396,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000, 70.000, 72.000, 74.000, 70.000,100.000, 40.320,  2.000, 15.000,-29.000,-959.000
 53.000,  5.498,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000, 70.000, 72.000, 75.000, 70.000,100.000, 40.380,  2.000,-61.000, 45.000,-1023.000
 54.000,  5.600,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000, 70.000, 72.000, 75.000, 70.000,100.000, 40.380,  2.000, 23.000,-53.000,-961.000
 55.000,  5.702,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 70.000, 72.000, 77.000, 70.000,100.000, 40.410,  2.000,-35.000, 41.000,-987.000
 56.000,  5.753,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 70.000, 72.000, 78.000, 70.000,100.000, 40.410,  2.000, -2.000,-29.000,-997.000
 57.000,  5.855,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 70.000, 72.000, 79.000, 70.000,100.000, 40.330,  2.000,-14.000, 12.000,-953.000
 58.000,  5.957,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 70.000, 72.000, 79.000, 70.000,100.000, 40.380,  2.000, -2.000,-13.000,-986.000
 59.000,  6.059,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 70.000, 72.000, 80.000, 80.000,100.000, 40.400,  2.000,-42.000, 40.000,-1016.000
 60.000,  6.161,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 70.000, 72.000, 81.000, 80.000,100.000, 40.390,  2.000, 32.000,-54.000,-987.000
 61.000,  6.263,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 70.000, 72.000, 81.000, 80.000,100.000, 40.350,  2.000,-34.000, 41.000,-1012.000
 62.000,  6.365,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 72.000, 81.000, 80.000,100.000, 40.360,  3.000, 21.000,-61.000,-976.000
 63.000,  6.468,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 72.000, 81.000, 80.000,100.000, 40.350,  3.000,-27.000, 30.000,-964.000
 64.000,  6.569,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 72.000, 82.000, 80.000,100.000, 40.320,  3.000, 19.000, -7.000,-925.000
 65.000,  6.672,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 72.000, 81.000, 80.000,100.000, 40.380,  3.000, 17.000,-28.000,-1039.000
 66.000,  6.773,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 72.000, 81.000, 80.000,100.000, 40.410,  3.000,-15.000, 17.000,-993.000
 67.000,  6.877,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 72.000, 80.000, 80.000,100.000, 40.420,  3.000, 25.000,-29.000,-1007.000
 68.000,  6.977,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 72.000, 80.000, 80.000,100.000, 40.410,  3.000,-29.000, 26.000,-986.000
 69.000,  7.079,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 72.000, 79.000, 80.000,100.000, 40.450,  3.000,  7.000, -8.000,-1008.000
 70.000,  7.206,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 72.000, 79.000, 80.000,100.000, 40.370,  3.000,-24.000, 24.000,-970.000
 71.000,  7.283,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 72.000, 80.000, 80.000,100.000, 40.450,  3.000, -6.000,-16.000,-1066.000
 72.000,  7.385,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 80.000, 80.000,100.000, 40.440,  4.000, 34.000,-18.000,-927.000
 73.000,  7.487,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 79.000, 80.000,100.000, 40.400,  4.000,-36.000, 13.000,-1001.000
 74.000,  7.590,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 80.000, 80.000,100.000, 40.440,  4.000, 29.000,-25.000,-996.000
 75.000,  7.691,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 80.000, 80.000,100.000, 40.400,  4.000,-36.000, 33.000,-1029.000
 76.000,  7.793,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 80.000, 80.000,100.000, 40.340,  4.000, 42.000,-78.000,-1002.000
 77.000,  7.895,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 81.000, 80.000,100.000, 40.370,  4.000,  0.000,  0.000,-1008.000
 78.000,  7.997,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 81.000, 80.000,100.000, 40.470,  4.000, 12.000,-52.000,-1041.000
 79.000,  8.099,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 81.000, 80.000,100.000, 40.400,  4.000, 19.000,-10.000,-1003.000
 80.000,  8.207,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 80.000, 80.000,100.000, 40.410,  4.000,-15.000,-11.000,-1031.000
