"Data file recorded 2020/10/28  11:29:58"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
 83.000,  8.445,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 60.000, 10.000,  0.000,100.000, 19.850,  0.000, 10.000, 14.000,-1002.000
 84.000,  8.547,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 60.000, 10.000,  0.000,100.000, 19.900,  0.000,  7.000, 15.000,-1000.000
 85.000,  8.649,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 60.000, 10.000,  0.000,100.000, 19.840,  0.000,  9.000, 15.000,-999.000
 86.000,  8.754,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 60.000, 10.000,  0.000,100.000, 19.850,  0.000,  9.000, 16.000,-1002.000
 87.000,  8.853,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 60.000, 10.000,  0.000,100.000, 19.870,  0.000,  9.000, 16.000,-1000.000
 88.000,  8.955,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 60.000, 10.000,  0.000,100.000, 19.880,  0.000,  9.000, 16.000,-997.000
 89.000,  9.057,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 60.000, 10.000,  0.000,100.000, 19.920,  0.000,  7.000, 16.000,-999.000
 90.000,  9.159,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 60.000, 10.000,  0.000,100.000, 19.940,  0.000,  9.000, 17.000,-1001.000
 91.000,  9.261,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 60.000, 10.000,  0.000,100.000, 19.840,  0.000, 10.000, 15.000,-1000.000
 92.000,  9.312,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 60.000, 10.000,  0.000,100.000, 19.860,  0.000,  9.000, 15.000,-1001.000
