"Data file recorded 2020/11/3  0:35:23"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
 38.000,  3.902,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 84.000, 50.000, 31.000, 36.680, 68.000, -6.000,-12.000,-1001.000
 39.000,  4.005,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 83.000, 50.000, 31.000, 36.690, 68.000,  9.000,-15.000,-968.000
 40.000,  4.106,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 84.000, 60.000, 31.000, 36.750, 68.000,  7.000, -7.000,-949.000
 41.000,  4.208,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 84.000, 60.000, 31.000, 36.650, 68.000,  3.000,-11.000,-983.000
 42.000,  4.310,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 84.000, 60.000, 31.000, 36.710, 68.000, 16.000,-20.000,-1039.000
 43.000,  4.413,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 84.000, 60.000, 31.000, 36.690, 68.000,  3.000,-35.000,-1016.000
 44.000,  4.514,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 83.000, 60.000, 31.000, 36.700, 68.000, -7.000, -2.000,-930.000
 45.000,  4.616,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 83.000, 60.000, 31.000, 36.690, 68.000,-18.000, -6.000,-942.000
 46.000,  4.721,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 82.000, 60.000, 31.000, 36.750, 69.000,  8.000, -1.000,-1028.000
 47.000,  4.771,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 81.000, 60.000, 31.000, 36.670, 69.000,-11.000,  7.000,-970.000
 48.000,  4.924,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 83.000, 85.000, 80.000, 60.000, 31.000, 36.710, 69.000,  0.000,-10.000,-1005.000
 49.000,  5.025,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 83.000, 85.000, 79.000, 60.000, 31.000, 36.680, 69.000,-23.000, 25.000,-992.000
 50.000,  5.128,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 83.000, 85.000, 80.000, 50.000, 31.000, 36.710, 69.000,-11.000, -3.000,-1059.000
 51.000,  5.179,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 83.000, 85.000, 79.000, 50.000, 31.000, 36.670, 69.000,-12.000, -2.000,-965.000
 52.000,  5.280,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 83.000, 85.000, 79.000, 50.000, 31.000, 36.660, 69.000, 19.000,-14.000,-1037.000
 53.000,  5.382,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 83.000, 85.000, 78.000, 50.000, 31.000, 36.690, 69.000,-18.000,  0.000,-1039.000
 54.000,  5.484,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 83.000, 85.000, 78.000, 50.000, 31.000, 36.680, 69.000,-18.000, 23.000,-998.000
 55.000,  5.587,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 83.000, 85.000, 79.000, 50.000, 31.000, 36.640, 70.000,  3.000,-55.000,-1023.000
 56.000,  5.688,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 83.000, 85.000, 79.000, 50.000, 31.000, 36.660, 70.000, -5.000,-14.000,-973.000
 57.000,  5.790,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 83.000, 85.000, 79.000, 50.000, 31.000, 36.680, 70.000, -7.000, -7.000,-964.000
 58.000,  5.892,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 85.000, 80.000, 50.000, 31.000, 36.670, 70.000, 15.000,-46.000,-1054.000
 59.000,  5.996,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 85.000, 80.000, 50.000, 31.000, 36.700, 70.000,-14.000,  2.000,-994.000
